ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	38	0.5548589415196292	1.8491910888748875	6.614362923729959e-4	0.02539915362712304	0.02134153712233236	2184	tags=50%, list=22%, signal=39%	ENSG00000172007/ENSG00000122218/ENSG00000136152/ENSG00000134287/ENSG00000168374/ENSG00000170348/ENSG00000180957/ENSG00000107862/ENSG00000113734/ENSG00000157916/ENSG00000111481/ENSG00000197386/ENSG00000125991/ENSG00000087502/ENSG00000185963/ENSG00000265808/ENSG00000053501/ENSG00000113384/ENSG00000129250
GO:0031648	protein destabilization	39	0.5417351306724869	1.815332017045507	7.056772960558658e-4	0.025902446780383965	0.021764427178883834	2916	tags=54%, list=29%, signal=38%	ENSG00000005339/ENSG00000100393/ENSG00000077463/ENSG00000100219/ENSG00000007944/ENSG00000117597/ENSG00000151876/ENSG00000198793/ENSG00000197386/ENSG00000036257/ENSG00000072609/ENSG00000253729/ENSG00000166167/ENSG00000148180/ENSG00000134371/ENSG00000069329/ENSG00000094631/ENSG00000205572/ENSG00000126368/ENSG00000163904/ENSG00000132109
GO:0019080	viral gene expression	78	0.46253733412566345	1.762074928179015	7.185483882957344e-4	0.025902446780383965	0.021764427178883834	1535	tags=33%, list=15%, signal=28%	ENSG00000100393/ENSG00000185591/ENSG00000145782/ENSG00000009307/ENSG00000141429/ENSG00000104904/ENSG00000171206/ENSG00000197111/ENSG00000100129/ENSG00000008513/ENSG00000067066/ENSG00000139726/ENSG00000103111/ENSG00000153922/ENSG00000127616/ENSG00000153560/ENSG00000119401/ENSG00000138795/ENSG00000178685/ENSG00000131446/ENSG00000060069/ENSG00000204977/ENSG00000135272/ENSG00000141867/ENSG00000099956/ENSG00000105698
GO:0042180	cellular ketone metabolic process	93	0.4431655791105086	1.7224429119334086	7.064243997418131e-4	0.025902446780383965	0.021764427178883834	1656	tags=29%, list=17%, signal=24%	ENSG00000127481/ENSG00000196498/ENSG00000077463/ENSG00000139180/ENSG00000142784/ENSG00000124767/ENSG00000120738/ENSG00000124588/ENSG00000072778/ENSG00000105221/ENSG00000123684/ENSG00000125779/ENSG00000084090/ENSG00000123815/ENSG00000067992/ENSG00000127838/ENSG00000101986/ENSG00000159231/ENSG00000125629/ENSG00000114650/ENSG00000019582/ENSG00000155465/ENSG00000163050/ENSG00000072506/ENSG00000118260/ENSG00000186951/ENSG00000131408
GO:0007623	circadian rhythm	106	0.42382322271054873	1.6727134245993585	7.141956535538737e-4	0.025902446780383965	0.021764427178883834	2783	tags=42%, list=28%, signal=31%	ENSG00000121390/ENSG00000100393/ENSG00000179388/ENSG00000114416/ENSG00000171862/ENSG00000121671/ENSG00000077463/ENSG00000107290/ENSG00000139180/ENSG00000105835/ENSG00000180530/ENSG00000213639/ENSG00000120738/ENSG00000136352/ENSG00000050748/ENSG00000141551/ENSG00000196591/ENSG00000198793/ENSG00000088256/ENSG00000173933/ENSG00000005810/ENSG00000118260/ENSG00000186951/ENSG00000119138/ENSG00000140836/ENSG00000253729/ENSG00000166167/ENSG00000153187/ENSG00000141510/ENSG00000124486/ENSG00000178035/ENSG00000036672/ENSG00000100104/ENSG00000152413/ENSG00000183826/ENSG00000165819/ENSG00000054118/ENSG00000105662/ENSG00000104164/ENSG00000138668/ENSG00000173120/ENSG00000126368/ENSG00000120948/ENSG00000143365/ENSG00000116478
GO:0009416	response to light stimulus	152	0.39558985693701415	1.6150025800709542	7.170257284668848e-4	0.025902446780383965	0.021764427178883834	2471	tags=37%, list=25%, signal=28%	ENSG00000005339/ENSG00000139842/ENSG00000100393/ENSG00000145736/ENSG00000132646/ENSG00000167543/ENSG00000198840/ENSG00000121671/ENSG00000077721/ENSG00000077463/ENSG00000167552/ENSG00000205581/ENSG00000100811/ENSG00000161970/ENSG00000087245/ENSG00000213639/ENSG00000087088/ENSG00000141030/ENSG00000105221/ENSG00000175054/ENSG00000170242/ENSG00000064687/ENSG00000126804/ENSG00000196712/ENSG00000119401/ENSG00000085511/ENSG00000136997/ENSG00000157764/ENSG00000112062/ENSG00000088256/ENSG00000173933/ENSG00000213145/ENSG00000181218/ENSG00000129197/ENSG00000174953/ENSG00000033800/ENSG00000123360/ENSG00000134899/ENSG00000119048/ENSG00000141510/ENSG00000102921/ENSG00000110697/ENSG00000130939/ENSG00000116747/ENSG00000163359/ENSG00000133703/ENSG00000225830/ENSG00000036672/ENSG00000158290/ENSG00000131018/ENSG00000165819/ENSG00000180376/ENSG00000145675/ENSG00000173039/ENSG00000136936/ENSG00000105662
GO:0051056	regulation of small GTPase mediated signal transduction	169	0.38562047845713154	1.590548378274997	7.214676073340642e-4	0.025902446780383965	0.021764427178883834	2571	tags=41%, list=26%, signal=31%	ENSG00000186635/ENSG00000125637/ENSG00000100055/ENSG00000108061/ENSG00000059915/ENSG00000088387/ENSG00000092969/ENSG00000134250/ENSG00000141522/ENSG00000107863/ENSG00000089639/ENSG00000139725/ENSG00000187764/ENSG00000123329/ENSG00000147251/ENSG00000097007/ENSG00000051382/ENSG00000144840/ENSG00000174373/ENSG00000137486/ENSG00000107099/ENSG00000107862/ENSG00000139436/ENSG00000196712/ENSG00000148400/ENSG00000155903/ENSG00000163947/ENSG00000198837/ENSG00000213024/ENSG00000132359/ENSG00000170667/ENSG00000113319/ENSG00000079482/ENSG00000120696/ENSG00000159314/ENSG00000036257/ENSG00000111348/ENSG00000196914/ENSG00000131089/ENSG00000073921/ENSG00000175220/ENSG00000197457/ENSG00000064547/ENSG00000088538/ENSG00000134215/ENSG00000237441/ENSG00000159842/ENSG00000115310/ENSG00000066933/ENSG00000158321/ENSG00000124313/ENSG00000133703/ENSG00000154710/ENSG00000197555/ENSG00000105851/ENSG00000102302/ENSG00000111913/ENSG00000185989/ENSG00000143772/ENSG00000133789/ENSG00000138640/ENSG00000180448/ENSG00000141968/ENSG00000174943/ENSG00000134516/ENSG00000116584/ENSG00000174485/ENSG00000100485/ENSG00000117632
GO:0006897	endocytosis	347	0.3287949756761218	1.4205073526079082	6.913144151167676e-4	0.025902446780383965	0.021764427178883834	3935	tags=49%, list=40%, signal=31%	ENSG00000010810/ENSG00000005844/ENSG00000163956/ENSG00000145736/ENSG00000145247/ENSG00000110047/ENSG00000103653/ENSG00000105329/ENSG00000130340/ENSG00000136827/ENSG00000097007/ENSG00000051382/ENSG00000135046/ENSG00000138760/ENSG00000136279/ENSG00000080371/ENSG00000141480/ENSG00000115232/ENSG00000011405/ENSG00000220205/ENSG00000137486/ENSG00000160014/ENSG00000137575/ENSG00000051523/ENSG00000064687/ENSG00000173020/ENSG00000182718/ENSG00000069974/ENSG00000166747/ENSG00000141551/ENSG00000147439/ENSG00000112335/ENSG00000213463/ENSG00000028528/ENSG00000063245/ENSG00000157823/ENSG00000005448/ENSG00000144118/ENSG00000171552/ENSG00000135541/ENSG00000079482/ENSG00000047249/ENSG00000100151/ENSG00000186111/ENSG00000159314/ENSG00000152061/ENSG00000197081/ENSG00000111540/ENSG00000076662/ENSG00000095066/ENSG00000158195/ENSG00000100139/ENSG00000179218/ENSG00000144566/ENSG00000138688/ENSG00000138069/ENSG00000073921/ENSG00000187994/ENSG00000186815/ENSG00000100385/ENSG00000131238/ENSG00000126581/ENSG00000110934/ENSG00000134215/ENSG00000151746/ENSG00000100030/ENSG00000131408/ENSG00000110880/ENSG00000131374/ENSG00000143761/ENSG00000107611/ENSG00000188313/ENSG00000177697/ENSG00000148180/ENSG00000168216/ENSG00000085832/ENSG00000133275/ENSG00000165458/ENSG00000135597/ENSG00000166710/ENSG00000138814/ENSG00000133961/ENSG00000162894/ENSG00000154710/ENSG00000135404/ENSG00000105851/ENSG00000177879/ENSG00000184009/ENSG00000183826/ENSG00000157107/ENSG00000029725/ENSG00000131018/ENSG00000207975/ENSG00000143933/ENSG00000136878/ENSG00000006451/ENSG00000161203/ENSG00000114738/ENSG00000141968/ENSG00000110324/ENSG00000008869/ENSG00000134516/ENSG00000115234/ENSG00000102081/ENSG00000127419/ENSG00000092929/ENSG00000081479/ENSG00000109180/ENSG00000185359/ENSG00000075624/ENSG00000122359/ENSG00000157500/ENSG00000147894/ENSG00000117533/ENSG00000131236/ENSG00000141458/ENSG00000167202/ENSG00000196396/ENSG00000100284/ENSG00000119396/ENSG00000157191/ENSG00000077254/ENSG00000137478/ENSG00000169992/ENSG00000165219/ENSG00000143669/ENSG00000188021/ENSG00000178996/ENSG00000064666/ENSG00000100266/ENSG00000177119/ENSG00000137801/ENSG00000003056/ENSG00000187147/ENSG00000142192/ENSG00000162065/ENSG00000081237/ENSG00000076513/ENSG00000198668/ENSG00000171365/ENSG00000061938/ENSG00000091513/ENSG00000006125/ENSG00000143398/ENSG00000107331/ENSG00000183049/ENSG00000124406/ENSG00000159692/ENSG00000140368/ENSG00000011600/ENSG00000104643/ENSG00000183020/ENSG00000128271/ENSG00000221823/ENSG00000078269/ENSG00000188906/ENSG00000140968/ENSG00000011028/ENSG00000155849/ENSG00000166428/ENSG00000100092/ENSG00000206053/ENSG00000147010/ENSG00000122705/ENSG00000106976/ENSG00000113282/ENSG00000102189/ENSG00000119321/ENSG00000100365/ENSG00000168461/ENSG00000105879
GO:0051248	negative regulation of protein metabolic process	485	0.3176701363180809	1.3858009692592417	6.871414910818575e-4	0.025902446780383965	0.021764427178883834	3398	tags=38%, list=34%, signal=27%	ENSG00000010810/ENSG00000120727/ENSG00000135924/ENSG00000071575/ENSG00000160710/ENSG00000144580/ENSG00000114316/ENSG00000146676/ENSG00000114416/ENSG00000141646/ENSG00000118503/ENSG00000171862/ENSG00000166848/ENSG00000105329/ENSG00000003436/ENSG00000116679/ENSG00000112079/ENSG00000138085/ENSG00000131370/ENSG00000105483/ENSG00000026508/ENSG00000179134/ENSG00000187764/ENSG00000107937/ENSG00000170540/ENSG00000097007/ENSG00000173473/ENSG00000136536/ENSG00000185129/ENSG00000141480/ENSG00000110422/ENSG00000186063/ENSG00000137486/ENSG00000160014/ENSG00000170542/ENSG00000170242/ENSG00000064687/ENSG00000101266/ENSG00000149273/ENSG00000132589/ENSG00000125107/ENSG00000182718/ENSG00000136381/ENSG00000196712/ENSG00000143742/ENSG00000090905/ENSG00000159388/ENSG00000112335/ENSG00000213024/ENSG00000089220/ENSG00000228716/ENSG00000125818/ENSG00000155313/ENSG00000196591/ENSG00000079482/ENSG00000196262/ENSG00000115760/ENSG00000182973/ENSG00000163565/ENSG00000142676/ENSG00000178913/ENSG00000047410/ENSG00000156928/ENSG00000178685/ENSG00000171617/ENSG00000027075/ENSG00000110172/ENSG00000173933/ENSG00000126070/ENSG00000005810/ENSG00000179218/ENSG00000207971/ENSG00000150593/ENSG00000135596/ENSG00000170275/ENSG00000160211/ENSG00000207696/ENSG00000174953/ENSG00000208005/ENSG00000116750/ENSG00000107742/ENSG00000084234/ENSG00000116001/ENSG00000158615/ENSG00000153721/ENSG00000147677/ENSG00000131408/ENSG00000253729/ENSG00000110880/ENSG00000199130/ENSG00000112679/ENSG00000151247/ENSG00000095787/ENSG00000119048/ENSG00000141510/ENSG00000173193/ENSG00000100744/ENSG00000113648/ENSG00000155368/ENSG00000115310/ENSG00000113742/ENSG00000112977/ENSG00000102921/ENSG00000124486/ENSG00000078596/ENSG00000155100/ENSG00000198625/ENSG00000163359/ENSG00000213066/ENSG00000064393/ENSG00000126709/ENSG00000107036/ENSG00000204220/ENSG00000129351/ENSG00000069329/ENSG00000114867/ENSG00000063244/ENSG00000166949/ENSG00000207975/ENSG00000137449/ENSG00000162191/ENSG00000143933/ENSG00000116670/ENSG00000204389/ENSG00000094631/ENSG00000135842/ENSG00000175354/ENSG00000129515/ENSG00000176974/ENSG00000173039/ENSG00000128016/ENSG00000123349/ENSG00000068903/ENSG00000125744/ENSG00000207947/ENSG00000102081/ENSG00000155959/ENSG00000166401/ENSG00000171368/ENSG00000109320/ENSG00000107185/ENSG00000126775/ENSG00000120948/ENSG00000172775/ENSG00000185338/ENSG00000111679/ENSG00000284157/ENSG00000147894/ENSG00000214706/ENSG00000275700/ENSG00000164830/ENSG00000163884/ENSG00000163904/ENSG00000196396/ENSG00000132109/ENSG00000104852/ENSG00000101213/ENSG00000181163/ENSG00000141543/ENSG00000207954/ENSG00000120129/ENSG00000034713/ENSG00000215301/ENSG00000155096/ENSG00000122406/ENSG00000182372/ENSG00000154803/ENSG00000137801/ENSG00000166170/ENSG00000163874/ENSG00000133895/ENSG00000147099/ENSG00000142192/ENSG00000068001/ENSG00000162065/ENSG00000186868/ENSG00000108861/ENSG00000113161/ENSG00000081237/ENSG00000122729/ENSG00000138617/ENSG00000142208/ENSG00000065150/ENSG00000198668/ENSG00000060237/ENSG00000147162
GO:0002768	immune response-regulating cell surface receptor signaling pathway	202	0.36581418136728105	1.5314273801399498	7.568620486844339e-4	0.026954054895084355	0.022648036686015536	2010	tags=29%, list=20%, signal=24%	ENSG00000010810/ENSG00000135870/ENSG00000005339/ENSG00000211896/ENSG00000166501/ENSG00000100393/ENSG00000121774/ENSG00000163519/ENSG00000103653/ENSG00000118503/ENSG00000183918/ENSG00000135426/ENSG00000198286/ENSG00000117280/ENSG00000083799/ENSG00000097007/ENSG00000087088/ENSG00000144802/ENSG00000223865/ENSG00000051523/ENSG00000149273/ENSG00000050748/ENSG00000197329/ENSG00000171608/ENSG00000123609/ENSG00000107338/ENSG00000119401/ENSG00000104365/ENSG00000239961/ENSG00000122188/ENSG00000157764/ENSG00000124181/ENSG00000027075/ENSG00000182866/ENSG00000198001/ENSG00000089127/ENSG00000198851/ENSG00000107485/ENSG00000119508/ENSG00000168884/ENSG00000134215/ENSG00000140931/ENSG00000171202/ENSG00000167664/ENSG00000100030/ENSG00000211997/ENSG00000043462/ENSG00000166167/ENSG00000112679/ENSG00000188313/ENSG00000110031/ENSG00000115211/ENSG00000211751/ENSG00000163599/ENSG00000130775/ENSG00000107679/ENSG00000085449/ENSG00000162894/ENSG00000154710
GO:0009303	rRNA transcription	26	0.5850273345009123	1.8109065309789547	7.874031565990803e-4	0.02781737871633231	0.023373441069572697	2621	tags=54%, list=26%, signal=40%	ENSG00000137054/ENSG00000127616/ENSG00000198793/ENSG00000115207/ENSG00000115750/ENSG00000099956/ENSG00000166986/ENSG00000186184/ENSG00000141510/ENSG00000155115/ENSG00000113648/ENSG00000225830/ENSG00000106723/ENSG00000122034
GO:0022038	corpus callosum development	12	0.7266614634611525	1.8455459273597914	8.486470804972496e-4	0.029596927494826536	0.02486869980436297	1916	tags=67%, list=19%, signal=54%	ENSG00000085433/ENSG00000111678/ENSG00000047056/ENSG00000103657/ENSG00000105426/ENSG00000198198/ENSG00000110880/ENSG00000130305
GO:0140694	non-membrane-bounded organelle assembly	223	0.3656929999077607	1.539144704497073	8.51179753587629e-4	0.029596927494826536	0.02486869980436297	2376	tags=33%, list=24%, signal=26%	ENSG00000121390/ENSG00000135870/ENSG00000177954/ENSG00000101367/ENSG00000108946/ENSG00000114416/ENSG00000141646/ENSG00000009307/ENSG00000171862/ENSG00000239306/ENSG00000197102/ENSG00000113300/ENSG00000145907/ENSG00000185728/ENSG00000108424/ENSG00000173674/ENSG00000136279/ENSG00000101972/ENSG00000149273/ENSG00000050748/ENSG00000083845/ENSG00000125107/ENSG00000115268/ENSG00000165416/ENSG00000090905/ENSG00000141551/ENSG00000136167/ENSG00000213024/ENSG00000149657/ENSG00000182768/ENSG00000147457/ENSG00000145632/ENSG00000074054/ENSG00000254858/ENSG00000142676/ENSG00000137497/ENSG00000047410/ENSG00000121957/ENSG00000214367/ENSG00000168028/ENSG00000133392/ENSG00000101290/ENSG00000126581/ENSG00000173821/ENSG00000147065/ENSG00000110934/ENSG00000079246/ENSG00000105372/ENSG00000168944/ENSG00000055917/ENSG00000116001/ENSG00000151746/ENSG00000170037/ENSG00000253729/ENSG00000153187/ENSG00000075618/ENSG00000148180/ENSG00000152520/ENSG00000186468/ENSG00000184009/ENSG00000125445/ENSG00000167110/ENSG00000205250/ENSG00000111913/ENSG00000140416/ENSG00000111596/ENSG00000108055/ENSG00000204389/ENSG00000159433/ENSG00000177791/ENSG00000089280/ENSG00000164934/ENSG00000130520/ENSG00000163322
GO:1904951	positive regulation of establishment of protein localization	161	0.38337087241821527	1.5747047985848845	8.822981531811553e-4	0.03020332282517815	0.02537822105233433	1424	tags=25%, list=14%, signal=22%	ENSG00000010810/ENSG00000166501/ENSG00000100393/ENSG00000108946/ENSG00000104904/ENSG00000077463/ENSG00000105329/ENSG00000055483/ENSG00000092969/ENSG00000132341/ENSG00000117280/ENSG00000142082/ENSG00000198911/ENSG00000108953/ENSG00000170348/ENSG00000141499/ENSG00000154229/ENSG00000100219/ENSG00000130726/ENSG00000164151/ENSG00000123983/ENSG00000105221/ENSG00000148175/ENSG00000220205/ENSG00000100614/ENSG00000128340/ENSG00000180353/ENSG00000196262/ENSG00000112062/ENSG00000047410/ENSG00000136802/ENSG00000088256/ENSG00000166313/ENSG00000172270/ENSG00000112697/ENSG00000142230/ENSG00000125991/ENSG00000141279/ENSG00000160299/ENSG00000173801/ENSG00000182621
GO:0071375	cellular response to peptide hormone stimulus	167	0.375274001304016	1.5474192710106778	8.7757998123901e-4	0.03020332282517815	0.02537822105233433	2918	tags=39%, list=29%, signal=28%	ENSG00000166501/ENSG00000108061/ENSG00000185591/ENSG00000104660/ENSG00000103994/ENSG00000108946/ENSG00000162434/ENSG00000103653/ENSG00000175567/ENSG00000105329/ENSG00000142784/ENSG00000204406/ENSG00000154229/ENSG00000100219/ENSG00000173473/ENSG00000011405/ENSG00000136111/ENSG00000070961/ENSG00000105221/ENSG00000220205/ENSG00000115415/ENSG00000091039/ENSG00000146247/ENSG00000125629/ENSG00000179295/ENSG00000198793/ENSG00000100401/ENSG00000160685/ENSG00000036257/ENSG00000173933/ENSG00000108840/ENSG00000138768/ENSG00000182621/ENSG00000119508/ENSG00000104635/ENSG00000168710/ENSG00000100030/ENSG00000253729/ENSG00000163558/ENSG00000166579/ENSG00000138814/ENSG00000177879/ENSG00000150867/ENSG00000196365/ENSG00000137449/ENSG00000169895/ENSG00000095637/ENSG00000152270/ENSG00000145675/ENSG00000274211/ENSG00000175354/ENSG00000173039/ENSG00000132670/ENSG00000169047/ENSG00000170145/ENSG00000100485/ENSG00000090020/ENSG00000109320/ENSG00000137145/ENSG00000185338/ENSG00000157500/ENSG00000185650/ENSG00000168610/ENSG00000196396/ENSG00000106070
GO:0002862	negative regulation of inflammatory response to antigenic stimulus	16	0.6630696825149806	1.8224316062201633	9.441517759784121e-4	0.031480673752515204	0.026451510053779582	1076	tags=38%, list=11%, signal=33%	ENSG00000010810/ENSG00000159377/ENSG00000197471/ENSG00000145632/ENSG00000124181/ENSG00000112062
GO:0000380	alternative mRNA splicing, via spliceosome	49	0.5072534731530878	1.7776147388519543	9.766422790069254e-4	0.031480673752515204	0.026451510053779582	2855	tags=49%, list=29%, signal=35%	ENSG00000099783/ENSG00000136450/ENSG00000121774/ENSG00000105323/ENSG00000150459/ENSG00000263465/ENSG00000135486/ENSG00000048740/ENSG00000259956/ENSG00000119707/ENSG00000173933/ENSG00000061936/ENSG00000161082/ENSG00000214753/ENSG00000116001/ENSG00000153187/ENSG00000108654/ENSG00000161547/ENSG00000054118/ENSG00000102081/ENSG00000135829/ENSG00000136527/ENSG00000011304/ENSG00000023734
GO:0042098	T cell proliferation	110	0.4104757498718209	1.623615700387138	9.706705256824611e-4	0.031480673752515204	0.026451510053779582	2545	tags=38%, list=26%, signal=29%	ENSG00000010810/ENSG00000135870/ENSG00000108946/ENSG00000134352/ENSG00000171793/ENSG00000105329/ENSG00000198286/ENSG00000097007/ENSG00000087088/ENSG00000135046/ENSG00000136536/ENSG00000107099/ENSG00000107738/ENSG00000112576/ENSG00000223865/ENSG00000149273/ENSG00000197329/ENSG00000128340/ENSG00000197471/ENSG00000160685/ENSG00000172216/ENSG00000198851/ENSG00000147065/ENSG00000028137/ENSG00000167664/ENSG00000141510/ENSG00000177697/ENSG00000163599/ENSG00000168071/ENSG00000138814/ENSG00000137154/ENSG00000134460/ENSG00000105851/ENSG00000198805/ENSG00000026950/ENSG00000111913/ENSG00000162736/ENSG00000204592/ENSG00000139514/ENSG00000134516/ENSG00000102034/ENSG00000100485
GO:0016072	rRNA metabolic process	161	0.3831929574600933	1.5739740087454597	9.315880536021096e-4	0.031480673752515204	0.026451510053779582	2040	tags=30%, list=21%, signal=24%	ENSG00000115368/ENSG00000177954/ENSG00000172183/ENSG00000118181/ENSG00000171316/ENSG00000055483/ENSG00000137054/ENSG00000161970/ENSG00000107937/ENSG00000178896/ENSG00000117597/ENSG00000165732/ENSG00000083520/ENSG00000127616/ENSG00000123144/ENSG00000115268/ENSG00000055044/ENSG00000179409/ENSG00000141456/ENSG00000273611/ENSG00000198793/ENSG00000136997/ENSG00000142676/ENSG00000087269/ENSG00000115207/ENSG00000117133/ENSG00000136942/ENSG00000138326/ENSG00000126749/ENSG00000115750/ENSG00000099956/ENSG00000188739/ENSG00000166986/ENSG00000166197/ENSG00000130810/ENSG00000105372/ENSG00000108592/ENSG00000186184/ENSG00000088205/ENSG00000253729/ENSG00000141510/ENSG00000155115/ENSG00000086189/ENSG00000113648/ENSG00000130305/ENSG00000117419/ENSG00000137154/ENSG00000225830
GO:0009895	negative regulation of catabolic process	219	0.35736361910722303	1.5031012179907726	9.643029819404755e-4	0.031480673752515204	0.026451510053779582	3193	tags=45%, list=32%, signal=31%	ENSG00000010810/ENSG00000100393/ENSG00000114416/ENSG00000141646/ENSG00000009307/ENSG00000077463/ENSG00000055483/ENSG00000187742/ENSG00000116260/ENSG00000138085/ENSG00000173473/ENSG00000136536/ENSG00000196843/ENSG00000119705/ENSG00000101266/ENSG00000134086/ENSG00000182718/ENSG00000136381/ENSG00000270647/ENSG00000134815/ENSG00000112335/ENSG00000182872/ENSG00000173281/ENSG00000125818/ENSG00000155313/ENSG00000171552/ENSG00000176994/ENSG00000079482/ENSG00000198793/ENSG00000178252/ENSG00000142676/ENSG00000103657/ENSG00000112062/ENSG00000107614/ENSG00000005810/ENSG00000164898/ENSG00000126581/ENSG00000174953/ENSG00000116750/ENSG00000177733/ENSG00000186951/ENSG00000147677/ENSG00000095787/ENSG00000153187/ENSG00000167965/ENSG00000141510/ENSG00000173614/ENSG00000172239/ENSG00000112977/ENSG00000102921/ENSG00000124486/ENSG00000265808/ENSG00000198625/ENSG00000064393/ENSG00000107036/ENSG00000105851/ENSG00000112941/ENSG00000069329/ENSG00000114867/ENSG00000167110/ENSG00000166949/ENSG00000162191/ENSG00000054118/ENSG00000116670/ENSG00000141568/ENSG00000152270/ENSG00000089280/ENSG00000094631/ENSG00000113575/ENSG00000103257/ENSG00000173039/ENSG00000110324/ENSG00000128016/ENSG00000068903/ENSG00000181852/ENSG00000078237/ENSG00000171791/ENSG00000138668/ENSG00000107185/ENSG00000135829/ENSG00000120948/ENSG00000116954/ENSG00000172775/ENSG00000110321/ENSG00000168610/ENSG00000183508/ENSG00000141458/ENSG00000129003/ENSG00000104852/ENSG00000107929/ENSG00000139160/ENSG00000211455/ENSG00000034713/ENSG00000155096/ENSG00000122406/ENSG00000154803/ENSG00000132405/ENSG00000166170
GO:0002252	immune effector process	311	0.336891307881301	1.4476221634732782	9.456833105412184e-4	0.031480673752515204	0.026451510053779582	2543	tags=32%, list=26%, signal=25%	ENSG00000010810/ENSG00000005844/ENSG00000135870/ENSG00000139644/ENSG00000211896/ENSG00000100393/ENSG00000204590/ENSG00000116266/ENSG00000162434/ENSG00000134352/ENSG00000183918/ENSG00000105329/ENSG00000092969/ENSG00000134250/ENSG00000147251/ENSG00000008513/ENSG00000100219/ENSG00000097007/ENSG00000188229/ENSG00000135046/ENSG00000144802/ENSG00000141480/ENSG00000196843/ENSG00000116824/ENSG00000220205/ENSG00000170542/ENSG00000176208/ENSG00000165732/ENSG00000168685/ENSG00000107862/ENSG00000126804/ENSG00000077238/ENSG00000183624/ENSG00000069974/ENSG00000166747/ENSG00000160703/ENSG00000171608/ENSG00000136167/ENSG00000123609/ENSG00000128340/ENSG00000107338/ENSG00000215021/ENSG00000204267/ENSG00000133247/ENSG00000179588/ENSG00000117450/ENSG00000197471/ENSG00000198793/ENSG00000138795/ENSG00000160685/ENSG00000019582/ENSG00000123143/ENSG00000144381/ENSG00000166507/ENSG00000156515/ENSG00000064932/ENSG00000100385/ENSG00000198001/ENSG00000141867/ENSG00000172216/ENSG00000174953/ENSG00000107485/ENSG00000119508/ENSG00000105372/ENSG00000028137/ENSG00000138378/ENSG00000134215/ENSG00000178927/ENSG00000112130/ENSG00000171522/ENSG00000112679/ENSG00000141510/ENSG00000106003/ENSG00000147654/ENSG00000115310/ENSG00000078596/ENSG00000073861/ENSG00000166710/ENSG00000137154/ENSG00000162894/ENSG00000154710/ENSG00000105851/ENSG00000110848/ENSG00000153283/ENSG00000111981/ENSG00000110066/ENSG00000133789/ENSG00000116670/ENSG00000204592/ENSG00000077420/ENSG00000116514/ENSG00000145675/ENSG00000102575/ENSG00000103257/ENSG00000172840/ENSG00000141968/ENSG00000134516/ENSG00000204520/ENSG00000116786/ENSG00000127951/ENSG00000012817
