query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	highlighted
query_1	TRUE	3.359206068420536e-9	105	7681	74	0.009634162218461138	0.7047619047619048	GO:0032204	GO:BP	regulation of telomere maintenance	21031	7668		FALSE
query_1	TRUE	3.4409002929431866e-9	225	7681	134	0.017445645098294493	0.5955555555555555	GO:0040029	GO:BP	epigenetic regulation of gene expression	21031	10257		FALSE
query_1	TRUE	3.5735235464822463e-9	7499	7681	2973	0.38705897669574274	0.39645286038138416	GO:0090304	GO:BP	nucleic acid metabolic process	21031	18717		FALSE
query_1	TRUE	3.727058591019138e-9	128	7681	86	0.01119645879442781	0.671875	GO:0019079	GO:BP	viral genome replication	21031	5752		FALSE
query_1	TRUE	4.062175568954449e-9	415	7681	221	0.028772295274052857	0.5325301204819277	GO:0045088	GO:BP	regulation of innate immune response	21031	11660		FALSE
query_1	TRUE	4.165916664480176e-9	134	7681	89	0.011587032938419476	0.664179104477612	GO:0050684	GO:BP	regulation of mRNA processing	21031	13644		FALSE
query_1	TRUE	4.3745710924239074e-9	309	7681	173	0.022523108970186174	0.5598705501618123	GO:0006302	GO:BP	double-strand break repair	21031	2130		FALSE
query_1	TRUE	4.377338196337026e-9	111	7681	77	0.010024736362452805	0.6936936936936937	GO:0031398	GO:BP	positive regulation of protein ubiquitination	21031	7413		FALSE
query_1	TRUE	4.511565558360815e-9	140	7681	92	0.011977607082411145	0.6571428571428571	GO:0045727	GO:BP	positive regulation of translation	21031	11965		FALSE
query_1	TRUE	5.7329787533579585e-9	80	7681	60	0.007811482879833355	0.75	GO:0070936	GO:BP	protein K48-linked ubiquitination	21031	16877		FALSE
query_1	TRUE	5.892848414930585e-9	747	7681	364	0.04738966280432235	0.48728246318607765	GO:0018193	GO:BP	peptidyl-amino acid modification	21031	5457		FALSE
query_1	TRUE	9.491982146006532e-9	511	7681	262	0.03411014190860565	0.512720156555773	GO:1901652	GO:BP	response to peptide	21031	22152		FALSE
query_1	TRUE	9.790566354456445e-9	773	7681	374	0.048691576617627914	0.48382923673997413	GO:0001817	GO:BP	regulation of cytokine production	21031	479		FALSE
query_1	TRUE	1.001154833048021e-8	382	7681	205	0.026689233172763963	0.5366492146596858	GO:2001233	GO:BP	regulation of apoptotic signaling pathway	21031	27108		FALSE
query_1	TRUE	1.0338221828801404e-8	409	7681	217	0.028251529748730634	0.530562347188264	GO:0140694	GO:BP	non-membrane-bounded organelle assembly	21031	20425		FALSE
query_1	TRUE	1.3151924254248814e-8	288	7681	162	0.02109100377555006	0.5625	GO:0042326	GO:BP	negative regulation of phosphorylation	21031	10440		FALSE
query_1	TRUE	1.3234704800655192e-8	128	7681	85	0.011066267413097254	0.6640625	GO:0051028	GO:BP	mRNA transport	21031	13884		FALSE
query_1	TRUE	1.3296797709513022e-8	334	7681	183	0.023825022783491735	0.5479041916167665	GO:0032956	GO:BP	regulation of actin cytoskeleton organization	21031	8220		FALSE
query_1	TRUE	1.376462700645468e-8	299	7681	167	0.021741960682202837	0.5585284280936454	GO:0002429	GO:BP	immune response-activating cell surface receptor signaling pathway	21031	959		FALSE
query_1	TRUE	1.5294656326905648e-8	222	7681	131	0.017055070954302826	0.5900900900900901	GO:1902115	GO:BP	regulation of organelle assembly	21031	22568		FALSE
query_1	TRUE	1.6809535853425214e-8	218	7681	129	0.016794688191641715	0.591743119266055	GO:0006470	GO:BP	protein dephosphorylation	21031	2233		FALSE
query_1	TRUE	1.8988147392462798e-8	263	7681	150	0.019528707199583387	0.5703422053231939	GO:0032868	GO:BP	response to insulin	21031	8144		FALSE
query_1	TRUE	1.9723991173407125e-8	364	7681	196	0.025517510740788958	0.5384615384615384	GO:0016050	GO:BP	vesicle organization	21031	5142		FALSE
query_1	TRUE	2.023956754127427e-8	76	7681	57	0.007420908735841687	0.75	GO:1905897	GO:BP	regulation of response to endoplasmic reticulum stress	21031	25656		FALSE
query_1	TRUE	2.1309897148205974e-8	779	7681	375	0.04882176799895847	0.4813863928112965	GO:0001816	GO:BP	cytokine production	21031	478		FALSE
query_1	TRUE	2.1926759728262035e-8	2819	7681	1191	0.1550579351646921	0.4224902447676481	GO:0048468	GO:BP	cell development	21031	13194		FALSE
query_1	TRUE	2.1997459271244337e-8	121	7681	81	0.01054550188777503	0.6694214876033058	GO:0034502	GO:BP	protein localization to chromosome	21031	8966		FALSE
query_1	TRUE	2.2462559973452998e-8	100	7681	70	0.009113396693138914	0.7	GO:0061157	GO:BP	mRNA destabilization	21031	15741		FALSE
query_1	TRUE	2.31893445361462e-8	1132	7681	521	0.06782970967321963	0.46024734982332155	GO:0019220	GO:BP	regulation of phosphate metabolic process	21031	5787		FALSE
query_1	TRUE	2.508849313150895e-8	540	7681	273	0.03554224710324177	0.5055555555555555	GO:0051604	GO:BP	protein maturation	21031	14276		FALSE
query_1	TRUE	2.528082173786872e-8	1179	7681	540	0.0703033459185002	0.4580152671755725	GO:1901701	GO:BP	cellular response to oxygen-containing compound	21031	22188		FALSE
query_1	TRUE	2.5993227082474582e-8	161	7681	101	0.013149329514386148	0.6273291925465838	GO:2000045	GO:BP	regulation of G1/S transition of mitotic cell cycle	21031	26073		FALSE
query_1	TRUE	2.648605626671824e-8	104	7681	72	0.009373779455800027	0.6923076923076923	GO:0050779	GO:BP	RNA destabilization	21031	13682		FALSE
query_1	TRUE	2.703316196750934e-8	139	7681	90	0.011717224319750032	0.6474820143884892	GO:0045814	GO:BP	negative regulation of gene expression, epigenetic	21031	12032		FALSE
query_1	TRUE	2.7544077106837255e-8	217	7681	128	0.016664496810311156	0.5898617511520737	GO:0006457	GO:BP	protein folding	21031	2227		FALSE
query_1	TRUE	2.7571097642895228e-8	1133	7681	521	0.06782970967321963	0.45984112974404234	GO:0051174	GO:BP	regulation of phosphorus metabolic process	21031	13998		FALSE
query_1	TRUE	2.9180390001519047e-8	91	7681	65	0.008462439786486135	0.7142857142857143	GO:0034620	GO:BP	cellular response to unfolded protein	21031	8991		FALSE
query_1	TRUE	3.0281407219307695e-8	213	7681	126	0.016404114047650045	0.5915492957746479	GO:0000082	GO:BP	G1/S transition of mitotic cell cycle	21031	32		FALSE
query_1	TRUE	3.345263731434515e-8	2846	7681	1200	0.1562296575966671	0.42164441321152496	GO:0065008	GO:BP	regulation of biological quality	21031	16385		FALSE
query_1	TRUE	3.522222600545486e-8	54	7681	44	0.00572842077854446	0.8148148148148148	GO:1990928	GO:BP	response to amino acid starvation	21031	26006		FALSE
query_1	TRUE	3.673072275148913e-8	269	7681	152	0.0197890899622445	0.5650557620817844	GO:0110053	GO:BP	regulation of actin filament organization	21031	19940		FALSE
query_1	TRUE	3.8402053111774675e-8	304	7681	168	0.021872152063533393	0.5526315789473685	GO:0062197	GO:BP	cellular response to chemical stress	21031	16355		FALSE
query_1	TRUE	4.0699334839324054e-8	120	7681	80	0.010415310506444474	0.6666666666666666	GO:1905037	GO:BP	autophagosome organization	21031	24950		FALSE
query_1	TRUE	4.499073699649675e-8	216	7681	127	0.0165343054289806	0.5879629629629629	GO:0006282	GO:BP	regulation of DNA repair	21031	2117		FALSE
query_1	TRUE	4.708376689740971e-8	778	7681	373	0.048561385236297355	0.4794344473007712	GO:0030155	GO:BP	regulation of cell adhesion	21031	6925		FALSE
query_1	TRUE	5.016585710088982e-8	77	7681	57	0.007420908735841687	0.7402597402597403	GO:0030968	GO:BP	endoplasmic reticulum unfolded protein response	21031	7220		FALSE
query_1	TRUE	6.145831565433202e-8	238	7681	137	0.01783621924228616	0.5756302521008403	GO:0065004	GO:BP	protein-DNA complex assembly	21031	16382		FALSE
query_1	TRUE	6.197325176733804e-8	323	7681	176	0.02291368311417784	0.544891640866873	GO:0051251	GO:BP	positive regulation of lymphocyte activation	21031	14046		FALSE
query_1	TRUE	6.359670957129637e-8	4643	7681	1887	0.245671136570759	0.40641826405341375	GO:0007275	GO:BP	multicellular organism development	21031	2835		FALSE
query_1	TRUE	7.444589771639972e-8	194	7681	116	0.015102200234344486	0.5979381443298969	GO:0051348	GO:BP	negative regulation of transferase activity	21031	14123		FALSE
query_1	TRUE	7.669234744761742e-8	393	7681	207	0.026949615935425074	0.5267175572519084	GO:0006979	GO:BP	response to oxidative stress	21031	2635		FALSE
query_1	TRUE	7.927767746767882e-8	83	7681	60	0.007811482879833355	0.7228915662650602	GO:0006446	GO:BP	regulation of translational initiation	21031	2220		FALSE
query_1	TRUE	8.204380901183428e-8	243	7681	139	0.01809660200494727	0.5720164609053497	GO:0051098	GO:BP	regulation of binding	21031	13932		FALSE
query_1	TRUE	8.360904943294678e-8	98	7681	68	0.008853013930477802	0.6938775510204082	GO:0042147	GO:BP	retrograde transport, endosome to Golgi	21031	10335		FALSE
query_1	TRUE	8.543457347081879e-8	133	7681	86	0.01119645879442781	0.6466165413533834	GO:1903052	GO:BP	positive regulation of proteolysis involved in protein catabolic process	21031	23306		FALSE
query_1	TRUE	8.558184479188437e-8	145	7681	92	0.011977607082411145	0.6344827586206897	GO:0006997	GO:BP	nucleus organization	21031	2643		FALSE
query_1	TRUE	9.579473893845143e-8	672	7681	327	0.04257258169509179	0.48660714285714285	GO:1901699	GO:BP	cellular response to nitrogen compound	21031	22186		FALSE
query_1	TRUE	9.750456321294162e-8	378	7681	200	0.026038276266111184	0.5291005291005291	GO:0051345	GO:BP	positive regulation of hydrolase activity	21031	14120		FALSE
query_1	TRUE	1.0270601226580484e-7	287	7681	159	0.020700429631558392	0.554006968641115	GO:0051258	GO:BP	protein polymerization	21031	14053		FALSE
query_1	TRUE	1.086174386985497e-7	106	7681	72	0.009373779455800027	0.6792452830188679	GO:2000060	GO:BP	positive regulation of ubiquitin-dependent protein catabolic process	21031	26085		FALSE
query_1	TRUE	1.1095039965763203e-7	609	7681	300	0.039057414399166775	0.49261083743842365	GO:0032870	GO:BP	cellular response to hormone stimulus	21031	8146		FALSE
query_1	TRUE	1.3485126241434352e-7	312	7681	170	0.022132534826194507	0.5448717948717948	GO:0051607	GO:BP	defense response to virus	21031	14278		FALSE
query_1	TRUE	1.35165690081541e-7	279	7681	155	0.020179664106236166	0.5555555555555556	GO:0002218	GO:BP	activation of innate immune response	21031	760		FALSE
query_1	TRUE	1.3761779285943716e-7	118	7681	78	0.010154927743783362	0.6610169491525424	GO:0006368	GO:BP	transcription elongation by RNA polymerase II	21031	2166		FALSE
query_1	TRUE	1.397970928266705e-7	266	7681	149	0.01939851581825283	0.5601503759398496	GO:0032386	GO:BP	regulation of intracellular transport	21031	7812		FALSE
query_1	TRUE	1.4717305131253717e-7	561	7681	279	0.0363233953912251	0.49732620320855614	GO:0002694	GO:BP	regulation of leukocyte activation	21031	1219		FALSE
query_1	TRUE	1.5146443351076023e-7	142	7681	90	0.011717224319750032	0.6338028169014085	GO:0034101	GO:BP	erythrocyte homeostasis	21031	8692		FALSE
query_1	TRUE	1.5755848556183502e-7	181	7681	109	0.014190860565030595	0.6022099447513812	GO:0045580	GO:BP	regulation of T cell differentiation	21031	11827		FALSE
query_1	TRUE	1.5755848556183502e-7	181	7681	109	0.014190860565030595	0.6022099447513812	GO:0072331	GO:BP	signal transduction by p53 class mediator	21031	17868		FALSE
query_1	TRUE	1.5821323237728966e-7	82	7681	59	0.007681291498502799	0.7195121951219512	GO:0006900	GO:BP	vesicle budding from membrane	21031	2582		FALSE
query_1	TRUE	1.6480743601498496e-7	849	7681	400	0.05207655253222237	0.4711425206124853	GO:0060284	GO:BP	regulation of cell development	21031	14966		FALSE
query_1	TRUE	1.8843723631588865e-7	171	7681	104	0.013539903658377815	0.6081871345029239	GO:0007034	GO:BP	vacuolar transport	21031	2670		FALSE
query_1	TRUE	2.2442869939338018e-7	1001	7681	462	0.06014841817471683	0.46153846153846156	GO:0070925	GO:BP	organelle assembly	21031	16870		FALSE
query_1	TRUE	2.2660587603470989e-7	374	7681	197	0.025647702122119517	0.5267379679144385	GO:0050863	GO:BP	regulation of T cell activation	21031	13746		FALSE
query_1	TRUE	2.305643339308063e-7	805	7681	381	0.04960291628694181	0.47329192546583854	GO:0030029	GO:BP	actin filament-based process	21031	6890		FALSE
query_1	TRUE	2.385190519326516e-7	113	7681	75	0.009764353599791694	0.6637168141592921	GO:0000045	GO:BP	autophagosome assembly	21031	18		FALSE
query_1	TRUE	2.4471874856742096e-7	345	7681	184	0.02395521416482229	0.5333333333333333	GO:0045089	GO:BP	positive regulation of innate immune response	21031	11661		FALSE
query_1	TRUE	2.462439749918745e-7	151	7681	94	0.012237989845072256	0.6225165562913907	GO:0034249	GO:BP	negative regulation of amide metabolic process	21031	8814		FALSE
query_1	TRUE	2.5465978347085634e-7	1576	7681	694	0.0903528186434058	0.4403553299492386	GO:0045595	GO:BP	regulation of cell differentiation	21031	11842		FALSE
query_1	TRUE	2.737869490236138e-7	323	7681	174	0.02265330035151673	0.5386996904024768	GO:1902105	GO:BP	regulation of leukocyte differentiation	21031	22559		FALSE
query_1	TRUE	2.7387870966399256e-7	270	7681	150	0.019528707199583387	0.5555555555555556	GO:0001933	GO:BP	negative regulation of protein phosphorylation	21031	552		FALSE
query_1	TRUE	2.7387870966399256e-7	270	7681	150	0.019528707199583387	0.5555555555555556	GO:1903039	GO:BP	positive regulation of leukocyte cell-cell adhesion	21031	23293		FALSE
query_1	TRUE	3.6065364500953164e-7	532	7681	265	0.034500716052597316	0.4981203007518797	GO:0043068	GO:BP	positive regulation of programmed cell death	21031	10864		FALSE
query_1	TRUE	3.9349551382141565e-7	51	7681	41	0.0053378466345527925	0.803921568627451	GO:0034198	GO:BP	cellular response to amino acid starvation	21031	8782		FALSE
query_1	TRUE	4.1975868512729226e-7	1512	7681	667	0.0868376513474808	0.44113756613756616	GO:0007010	GO:BP	cytoskeleton organization	21031	2653		FALSE
query_1	TRUE	4.25472737574545e-7	110	7681	73	0.009503970837130582	0.6636363636363637	GO:2001252	GO:BP	positive regulation of chromosome organization	21031	27127		FALSE
query_1	TRUE	4.2642958018167565e-7	200	7681	117	0.015232391615675042	0.585	GO:0032869	GO:BP	cellular response to insulin stimulus	21031	8145		FALSE
query_1	TRUE	4.7092416278142225e-7	213	7681	123	0.016013539903658378	0.5774647887323944	GO:0045619	GO:BP	regulation of lymphocyte differentiation	21031	11866		FALSE
query_1	TRUE	4.808063442479661e-7	874	7681	408	0.053118083582866814	0.4668192219679634	GO:0009725	GO:BP	response to hormone	21031	3660		FALSE
query_1	TRUE	4.995534891247462e-7	388	7681	202	0.026298659028772296	0.520618556701031	GO:0045786	GO:BP	negative regulation of cell cycle	21031	12014		FALSE
query_1	TRUE	5.070468341857423e-7	91	7681	63	0.008202057023825022	0.6923076923076923	GO:0006405	GO:BP	RNA export from nucleus	21031	2190		FALSE
query_1	TRUE	5.879651983470522e-7	205	7681	119	0.015492774378336155	0.5804878048780487	GO:0007051	GO:BP	spindle organization	21031	2681		FALSE
query_1	TRUE	6.550013601486863e-7	201	7681	117	0.015232391615675042	0.582089552238806	GO:0002520	GO:BP	immune system development	21031	1049		FALSE
query_1	TRUE	6.904248565529054e-7	509	7681	254	0.0330686108579612	0.49901768172888017	GO:0044089	GO:BP	positive regulation of cellular component biogenesis	21031	11274		FALSE
query_1	TRUE	6.957162243302804e-7	229	7681	130	0.01692487957297227	0.5676855895196506	GO:0015931	GO:BP	nucleobase-containing compound transport	21031	5076		FALSE
query_1	TRUE	7.086240511015699e-7	103	7681	69	0.008983205311808358	0.6699029126213593	GO:0032784	GO:BP	regulation of DNA-templated transcription elongation	21031	8098		FALSE
query_1	TRUE	7.218001465787979e-7	178	7681	106	0.013800286421038928	0.5955056179775281	GO:0046631	GO:BP	alpha-beta T cell activation	21031	12674		FALSE
query_1	TRUE	7.620978732184557e-7	84	7681	59	0.007681291498502799	0.7023809523809523	GO:0010833	GO:BP	telomere maintenance via telomere lengthening	21031	4498		FALSE
query_1	TRUE	7.713951184829274e-7	463	7681	234	0.030464783231350084	0.5053995680345572	GO:0007015	GO:BP	actin filament organization	21031	2655		FALSE
query_1	TRUE	7.805044660573454e-7	109	7681	72	0.009373779455800027	0.6605504587155964	GO:1901796	GO:BP	regulation of signal transduction by p53 class mediator	21031	22274		FALSE
query_1	TRUE	8.032497219836749e-7	376	7681	196	0.025517510740788958	0.5212765957446809	GO:0032970	GO:BP	regulation of actin filament-based process	21031	8233		FALSE
query_1	TRUE	8.287173059919515e-7	115	7681	75	0.009764353599791694	0.6521739130434783	GO:0006334	GO:BP	nucleosome assembly	21031	2146		FALSE
query_1	TRUE	8.385792507052261e-7	133	7681	84	0.010936076031766696	0.631578947368421	GO:0030218	GO:BP	erythrocyte differentiation	21031	6963		FALSE
query_1	TRUE	9.451987991867614e-7	204	7681	118	0.015362582997005597	0.5784313725490197	GO:0032271	GO:BP	regulation of protein polymerization	21031	7724		FALSE
query_1	TRUE	9.798822063026624e-7	8361	7681	3264	0.4249446686629345	0.390383925367779	GO:0071840	GO:BP	cellular component organization or biogenesis	21031	17446		FALSE
query_1	TRUE	1.07063803641174e-6	334	7681	177	0.023043874495508397	0.5299401197604791	GO:0006310	GO:BP	DNA recombination	21031	2138		FALSE
query_1	TRUE	1.1739319977109446e-6	152	7681	93	0.0121077984637417	0.6118421052631579	GO:0010508	GO:BP	positive regulation of autophagy	21031	4230		FALSE
query_1	TRUE	1.1768200993899001e-6	610	7681	296	0.03853664887384455	0.4852459016393443	GO:0071417	GO:BP	cellular response to organonitrogen compound	21031	17169		FALSE
query_1	TRUE	1.195300148945293e-6	537	7681	265	0.034500716052597316	0.4934823091247672	GO:0070201	GO:BP	regulation of establishment of protein localization	21031	16478		FALSE
query_1	TRUE	1.2132727446631924e-6	98	7681	66	0.008592631167816691	0.673469387755102	GO:0038202	GO:BP	TORC1 signaling	21031	10105		FALSE
query_1	TRUE	1.2903543632462036e-6	364	7681	190	0.024736362452805624	0.521978021978022	GO:1901653	GO:BP	cellular response to peptide	21031	22153		FALSE
query_1	TRUE	1.3923807309987317e-6	106	7681	70	0.009113396693138914	0.660377358490566	GO:0006892	GO:BP	post-Golgi vesicle-mediated transport	21031	2576		FALSE
query_1	TRUE	1.418232573000766e-6	169	7681	101	0.013149329514386148	0.5976331360946746	GO:0050792	GO:BP	regulation of viral process	21031	13689		FALSE
query_1	TRUE	1.4245418487251774e-6	353	7681	185	0.024085405546152846	0.5240793201133145	GO:0051090	GO:BP	regulation of DNA-binding transcription factor activity	21031	13924		FALSE
query_1	TRUE	1.476214828123882e-6	112	7681	73	0.009503970837130582	0.6517857142857143	GO:0048024	GO:BP	regulation of mRNA splicing, via spliceosome	21031	12898		FALSE
query_1	TRUE	1.4975733213837912e-6	128	7681	81	0.01054550188777503	0.6328125	GO:0017148	GO:BP	negative regulation of translation	21031	5348		FALSE
query_1	TRUE	1.520817344516496e-6	120	7681	77	0.010024736362452805	0.6416666666666667	GO:0008286	GO:BP	insulin receptor signaling pathway	21031	3188		FALSE
query_1	TRUE	1.5386496386548431e-6	306	7681	164	0.02135138653821117	0.5359477124183006	GO:0051056	GO:BP	regulation of small GTPase mediated signal transduction	21031	13905		FALSE
query_1	TRUE	1.5771814025942914e-6	242	7681	135	0.01757583647962505	0.5578512396694215	GO:0034599	GO:BP	cellular response to oxidative stress	21031	8982		FALSE
query_1	TRUE	1.668771263454483e-6	429	7681	218	0.02838172113006119	0.5081585081585082	GO:0043434	GO:BP	response to peptide hormone	21031	11046		FALSE
query_1	TRUE	1.8696348023250007e-6	260	7681	143	0.018617367530269498	0.55	GO:1901988	GO:BP	negative regulation of cell cycle phase transition	21031	22457		FALSE
query_1	TRUE	1.894663531954879e-6	1712	7681	742	0.09660200494727249	0.433411214953271	GO:0042592	GO:BP	homeostatic process	21031	10601		FALSE
query_1	TRUE	1.9067517174590973e-6	210	7681	120	0.01562296575966671	0.5714285714285714	GO:0043087	GO:BP	regulation of GTPase activity	21031	10870		FALSE
query_1	TRUE	1.9139385917221955e-6	354	7681	185	0.024085405546152846	0.5225988700564972	GO:0002696	GO:BP	positive regulation of leukocyte activation	21031	1221		FALSE
query_1	TRUE	1.9846253359528813e-6	483	7681	241	0.03137612290066397	0.4989648033126294	GO:0043549	GO:BP	regulation of kinase activity	21031	11120		FALSE
query_1	TRUE	1.987679759310146e-6	151	7681	92	0.011977607082411145	0.609271523178808	GO:0098876	GO:BP	vesicle-mediated transport to the plasma membrane	21031	19474		FALSE
query_1	TRUE	2.4193453161359275e-6	966	7681	442	0.05754459054810571	0.4575569358178054	GO:0042325	GO:BP	regulation of phosphorylation	21031	10439		FALSE
query_1	TRUE	2.4249950874054634e-6	274	7681	149	0.01939851581825283	0.5437956204379562	GO:0031668	GO:BP	cellular response to extracellular stimulus	21031	7534		FALSE
query_1	TRUE	2.5002973972291014e-6	512	7681	253	0.03293841947663065	0.494140625	GO:0043065	GO:BP	positive regulation of apoptotic process	21031	10861		FALSE
query_1	TRUE	2.5730185661720607e-6	403	7681	206	0.026819424554094518	0.511166253101737	GO:0007159	GO:BP	leukocyte cell-cell adhesion	21031	2754		FALSE
query_1	TRUE	2.6604678452175976e-6	111	7681	72	0.009373779455800027	0.6486486486486487	GO:1901800	GO:BP	positive regulation of proteasomal protein catabolic process	21031	22278		FALSE
query_1	TRUE	2.9174431397774027e-6	515	7681	254	0.0330686108579612	0.49320388349514566	GO:0006091	GO:BP	generation of precursor metabolites and energy	21031	1974		FALSE
query_1	TRUE	2.9848301122939113e-6	69	7681	50	0.006509569066527796	0.7246376811594203	GO:0000288	GO:BP	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	21031	82		FALSE
query_1	TRUE	3.2047308511850625e-6	1034	7681	469	0.061059757844030726	0.45357833655706	GO:0019637	GO:BP	organophosphate metabolic process	21031	6166		FALSE
query_1	TRUE	3.2081005295759366e-6	207	7681	118	0.015362582997005597	0.5700483091787439	GO:0043123	GO:BP	positive regulation of canonical NF-kappaB signal transduction	21031	10894		FALSE
query_1	TRUE	3.2911272951767014e-6	86	7681	59	0.007681291498502799	0.686046511627907	GO:0032436	GO:BP	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	21031	7837		FALSE
query_1	TRUE	3.3156538808520337e-6	365	7681	189	0.02460617107147507	0.5178082191780822	GO:1903037	GO:BP	regulation of leukocyte cell-cell adhesion	21031	23291		FALSE
query_1	TRUE	3.396358262928556e-6	71	7681	51	0.006639760447858352	0.7183098591549296	GO:0007004	GO:BP	telomere maintenance via telomerase	21031	2647		FALSE
query_1	TRUE	3.6808035277015044e-6	1586	7681	690	0.08983205311808358	0.43505674653215637	GO:0009607	GO:BP	response to biotic stimulus	21031	3572		FALSE
query_1	TRUE	3.816517007101592e-6	73	7681	52	0.006769951829188907	0.7123287671232876	GO:0006278	GO:BP	RNA-templated DNA biosynthetic process	21031	2114		FALSE
query_1	TRUE	3.866367915390361e-6	167	7681	99	0.012888946751725036	0.592814371257485	GO:0031929	GO:BP	TOR signaling	21031	7551		FALSE
query_1	TRUE	3.913649292024993e-6	8976	7681	3483	0.45345658117432625	0.3880347593582888	GO:0050896	GO:BP	response to stimulus	21031	13774		FALSE
query_1	TRUE	4.240049296930692e-6	75	7681	53	0.006900143210519464	0.7066666666666667	GO:0035304	GO:BP	regulation of protein dephosphorylation	21031	9262		FALSE
query_1	TRUE	4.359168634551515e-6	247	7681	136	0.017706027860955605	0.5506072874493927	GO:0050870	GO:BP	positive regulation of T cell activation	21031	13753		FALSE
query_1	TRUE	4.688608386750522e-6	122	7681	77	0.010024736362452805	0.6311475409836066	GO:0032479	GO:BP	regulation of type I interferon production	21031	7862		FALSE
query_1	TRUE	4.688608386750522e-6	122	7681	77	0.010024736362452805	0.6311475409836066	GO:0032606	GO:BP	type I interferon production	21031	7930		FALSE
query_1	TRUE	4.946553366944517e-6	768	7681	359	0.046738705897669576	0.4674479166666667	GO:0031347	GO:BP	regulation of defense response	21031	7395		FALSE
query_1	TRUE	5.214470206506743e-6	153	7681	92	0.011977607082411145	0.6013071895424836	GO:0007030	GO:BP	Golgi organization	21031	2666		FALSE
query_1	TRUE	5.768344118748171e-6	250	7681	137	0.01783621924228616	0.548	GO:0005996	GO:BP	monosaccharide metabolic process	21031	1884		FALSE
query_1	TRUE	5.774965725084691e-6	187	7681	108	0.01406066918370004	0.5775401069518716	GO:1903708	GO:BP	positive regulation of hemopoiesis	21031	23821		FALSE
query_1	TRUE	5.774965725084691e-6	187	7681	108	0.01406066918370004	0.5775401069518716	GO:1902107	GO:BP	positive regulation of leukocyte differentiation	21031	22561		FALSE
query_1	TRUE	6.420946950132314e-6	661	7681	314	0.04088009373779456	0.4750378214826021	GO:1901137	GO:BP	carbohydrate derivative biosynthetic process	21031	21751		FALSE
query_1	TRUE	6.460199316737992e-6	141	7681	86	0.01119645879442781	0.6099290780141844	GO:0098781	GO:BP	ncRNA transcription	21031	19437		FALSE
query_1	TRUE	6.736914307793449e-6	70	7681	50	0.006509569066527796	0.7142857142857143	GO:0032206	GO:BP	positive regulation of telomere maintenance	21031	7670		FALSE
query_1	TRUE	6.8243686384848e-6	181	7681	105	0.013670095039708372	0.580110497237569	GO:1901991	GO:BP	negative regulation of mitotic cell cycle phase transition	21031	22460		FALSE
query_1	TRUE	7.005320983060246e-6	616	7681	295	0.03840645749251399	0.4788961038961039	GO:0050865	GO:BP	regulation of cell activation	21031	13748		FALSE
query_1	TRUE	7.057826440721725e-6	40	7681	33	0.0042963155839083455	0.825	GO:0000423	GO:BP	mitophagy	21031	129		FALSE
query_1	TRUE	7.061394689841493e-6	135	7681	83	0.01080588465043614	0.6148148148148148	GO:0043393	GO:BP	regulation of protein binding	21031	11021		FALSE
query_1	TRUE	7.924096448572123e-6	125	7681	78	0.010154927743783362	0.624	GO:0070585	GO:BP	protein localization to mitochondrion	21031	16686		FALSE
query_1	TRUE	8.381963814459708e-6	117	7681	74	0.009634162218461138	0.6324786324786325	GO:2000278	GO:BP	regulation of DNA biosynthetic process	21031	26285		FALSE
query_1	TRUE	8.604607085325156e-6	298	7681	158	0.020570238250227836	0.5302013422818792	GO:0016311	GO:BP	dephosphorylation	21031	5262		FALSE
query_1	TRUE	8.879478578728233e-6	410	7681	207	0.026949615935425074	0.5048780487804878	GO:0001701	GO:BP	in utero embryonic development	21031	398		TRUE
query_1	TRUE	9.765401919552638e-6	78	7681	54	0.00703033459185002	0.6923076923076923	GO:0006414	GO:BP	translational elongation	21031	2196		FALSE
query_1	TRUE	1.036042803005337e-5	182	7681	105	0.013670095039708372	0.5769230769230769	GO:2001242	GO:BP	regulation of intrinsic apoptotic signaling pathway	21031	27117		FALSE
query_1	TRUE	1.0389208378717068e-5	376	7681	192	0.024996745215466736	0.5106382978723404	GO:0032535	GO:BP	regulation of cellular component size	21031	7905		FALSE
query_1	TRUE	1.0762205084957798e-5	719	7681	337	0.043874495508397345	0.46870653685674546	GO:0051129	GO:BP	negative regulation of cellular component organization	21031	13954		FALSE
query_1	TRUE	1.1071609832051827e-5	535	7681	260	0.03384975914594454	0.48598130841121495	GO:0071407	GO:BP	cellular response to organic cyclic compound	21031	17159		FALSE
query_1	TRUE	1.113128604550222e-5	787	7681	365	0.04751985418565291	0.46378653113087676	GO:0031401	GO:BP	positive regulation of protein modification process	21031	7416		FALSE
query_1	TRUE	1.1994520766060777e-5	159	7681	94	0.012237989845072256	0.5911949685534591	GO:0033673	GO:BP	negative regulation of kinase activity	21031	8628		FALSE
query_1	TRUE	1.2014676646328161e-5	134	7681	82	0.010675693269105585	0.6119402985074627	GO:0007041	GO:BP	lysosomal transport	21031	2676		FALSE
query_1	TRUE	1.2257994551452524e-5	176	7681	102	0.013279520895716703	0.5795454545454546	GO:0000724	GO:BP	double-strand break repair via homologous recombination	21031	205		FALSE
